,Feature 1,Feature 2,Feature 3,Feature 4,Feature 5,Feature 6,Feature 7,Feature 8,Feature 9,Feature 10,Feature 11,Feature 12,Feature 13,Feature 14,Feature 15,Feature 16,Feature 17,Feature 18,Feature 19,Feature 20,Feature 21,Feature 22,Feature 23,Feature 24,Feature 25,Feature 26,Feature 27,Feature 28,Feature 29,Feature 30,Feature 31,Feature 32,Feature 33,Feature 34,Feature 35,Feature 36,Feature 37,Feature 38,Feature 39,Feature 40,Feature 41,Feature 42,Feature 43,Feature 44,Feature 45,Feature 46,Feature 47,Feature 48,Feature 49,Feature 50,Feature 51,Feature 52,Feature 53,Feature 54,Feature 55,Feature 56,Feature 57,Feature 58,Feature 59,Feature 60,Feature 61,Feature 62,Feature 63,Feature 64,Feature 65,Feature 66,Feature 67,Feature 68,Feature 69,Feature 70,Feature 71,Feature 72,Feature 73,Feature 74,Feature 75,Feature 76,Feature 77,Feature 78,Feature 79,Feature 80,Feature 81,Feature 82,Feature 83,Feature 84,Feature 85,Feature 86,Feature 87,Feature 88,Feature 89,Feature 90,Feature 91,Feature 92,Feature 93,Feature 94,Feature 95,Feature 96,Feature 97,Feature 98,Feature 99,Feature 100
505,262.742229,2625.17773,7727063.22,320.658817,2648.01882,7649670.49,546.964376,2536.95424,7757535.54,4370.12542,2316.75314,8586048.34,41993.5652,2267.05156,8279488.46,262.742229,2625.17773,7727063.22,7727063.22,2625.91089,-3321.89323,-0.301583167,320.658817,2648.01882,7649670.49,7649670.49,2648.74591,-3192.10166,-0.285066651,546.964376,2536.95424,7757535.54,7757535.54,2537.72011,-2976.79971,-0.239845839,4370.12542,2316.75314,8586048.34,8586048.34,2317.59739,-2441.7035,-0.174343099,41993.5652,2267.05156,8279488.46,8279488.46,2267.9151,-2749.99748,-0.198362994,262.742229,0.00173714944,0.000735551621,320.658817,0.00231261972,0.00132381331,546.963778,0.00332773754,0.00247873528,4339.51826,0.00339548726,0.00207755403,41463.8052,0.004561002,2.26487388,262.742229,2625.17773,7727063.22,7727063.22,2626.02491,-224.440041,-0.0137771155,320.658817,2648.01882,7649670.49,7649670.49,2648.85838,-185.444516,-0.0115375899,546.963778,2536.95672,7757538.34,7757538.34,2537.83268,-115.377889,-0.00719088411,4339.51826,2331.67281,8614315.04,8614315.04,2332.62569,-83.5060736,-0.00495890828,41463.805,2293.64962,8328424.28,8328424.28,2294.61149,-38.1051667,-0.00229010315
287,114.454233,2974.87328,9276257.2,152.270736,2809.58177,8923361.09,396.75239,2446.70391,8394741.39,4457.17932,2237.62389,8194736.47,41913.3358,2257.49992,8177721.42,114.454233,2974.87328,9276257.2,9276257.2,2975.5196,-2750.90039,-0.20544329,152.270736,2809.58177,8923361.09,8923361.09,2810.26944,-2747.44904,-0.203393934,396.75239,2446.70391,8394741.39,8394741.39,2447.49927,-3031.17712,-0.22293615,4457.17932,2237.62389,8194736.47,8194736.47,2238.4986,-2661.53867,-0.193100115,41913.3358,2257.49992,8177721.42,8177721.42,2258.36719,-2692.27637,-0.195272548,114.454233,0.00476618948,0.00279194767,152.270736,0.00515142876,0.0032042629,396.708688,0.00438058429,0.00257776079,4402.35138,0.00335082891,0.00216827226,41385.9849,0.0042544508,1.60368102,114.454233,2974.87328,9276257.2,9276257.2,2975.62022,2811.49758,0.160892369,152.270736,2809.58177,8923361.09,8923361.09,2810.37262,3018.68454,0.176162753,396.708688,2446.95177,8395099.31,8395099.31,2447.85977,3166.48726,0.190546924,4402.35138,2262.89408,8243899.56,8243899.56,2263.87589,2321.2604,0.140970775,41385.9847,2283.87248,8225862.43,8225862.43,2284.84528,1940.1302,0.117954678
465,154.562136,62.5594095,23.0950078,225.52574,62.8124582,24.6881633,636.82266,62.6788901,23.8804896,4673.90563,62.663581,23.7927285,7323.67297,62.7361926,24.2442496,154.562136,62.5594095,23.0950078,8429690.18,2895.26756,-3445.32273,-0.246924991,225.52574,62.8124582,24.6881633,8603107.32,2675.56572,-3880.02357,-0.266233256,636.82266,62.6788901,23.8804896,8510925.31,2442.51124,-3579.57176,-0.251085174,4673.90563,62.663581,23.7927285,7808482.19,2193.84296,-1920.98202,-0.140934677,7323.67297,62.7361926,24.2442496,7231636.58,1974.7952,-1052.86066,-0.0795148472,154.562136,0.00253730329,0.000517816898,225.52574,0.00260897419,0.000551654045,636.82266,0.00245046821,0.000614658829,4673.90563,0.0668632316,125.399565,7323.67297,0.224445484,431.609264,1.81322664,63.0013863,26.2767639,8429690.19,2895.27716,6759.86507,0.454199112,2.37048794,63.8631557,30.2537212,8603116.25,2675.59836,5422.94913,0.336138482,3.31032034,64.6563342,32.4798545,8513697.82,2444.17864,2896.96101,0.174211371,3.92263663,64.9675113,32.9627873,7877531.72,2231.3743,2174.99108,0.134974099,3.99217229,64.9967705,32.9964147,7659213.48,2190.49711,2248.18796,0.141418802
679,96.5806336,2409.72706,9007823.82,129.617089,2458.63911,8909318.08,367.894106,2384.8993,8488035.01,4112.37198,2293.39372,7900217.01,14701.582,2180.26671,7644946.43,96.5806336,2409.72706,9007823.82,9007823.82,2410.53182,-4336.905,-0.313033068,129.617089,2458.63911,8909318.08,8909318.08,2459.42862,-3934.24904,-0.284216969,367.894106,2384.8993,8488035.01,8488035.01,2385.71823,-3607.4232,-0.259412144,4112.37198,2293.39372,7900217.01,7900217.01,2294.24749,-3363.22929,-0.247945146,14701.582,2180.26671,7644946.43,7644946.43,2181.16704,-2423.95416,-0.179720244,96.5567166,0.00637036299,0.00356450461,129.372487,0.00598382075,0.00318102517,365.376044,0.00459655221,0.0021166969,4051.13466,0.00863789222,9.87275883,14067.7933,0.0917517962,171.802335,96.5567166,2410.2576,9008908.33,9008908.33,2411.17943,-3923.11701,-0.227834988,129.372487,2462.78104,8916994.66,8916994.66,2463.68322,-1904.79495,-0.111204985,365.376044,2399.49069,8515142.63,8515142.63,2400.41664,1333.4958,0.0796784798,4051.13466,2324.79704,7952310.51,7952310.51,2325.75273,2309.35537,0.14279615,14067.7882,2270.26207,7798623.66,7798623.66,2271.2407,2709.02983,0.169153078
840,115.014764,62.2579151,17.0811136,155.110232,62.2481352,17.9509974,488.543854,62.3806134,20.9528329,5530.14349,62.5325916,22.8702254,36994.4827,62.6041856,23.3924588,115.014764,62.2579151,17.0811136,10717283.1,2545.07074,-2146.67562,-0.158659464,155.110232,62.2481352,17.9509974,10030392.2,2527.23068,-1512.03833,-0.112683298,488.543854,62.3806134,20.9528329,8158397.3,2351.97264,-2511.76788,-0.192112535,5530.14349,62.5325916,22.8702254,7762805.08,2270.15285,-3039.31633,-0.22810318,36994.4827,62.6041856,23.3924588,7935322.41,2239.99768,-2750.00422,-0.201842741,115.014764,0.00471686322,0.00208254903,155.110232,0.00455574995,0.00188731947,488.543854,0.00332159789,0.00116945501,5530.14349,0.00266174364,0.0384057219,36994.4827,0.0222088075,38.5944285,2.96306972,66.6774087,33.2753033,10717283.1,2545.18268,47.8560017,0.00253415426,2.97768587,66.6731155,33.1213236,10030392.5,2527.34367,50.2848086,0.002758824,2.99250946,66.6688174,32.9665608,8159207.32,2352.53718,41.3144782,0.00251907714,2.99924857,66.6668818,32.8966647,7792040.85,2287.95983,37.3743634,0.00233438379,2.99992483,66.6666882,32.8896666,8012857.37,2284.67291,37.1267134,0.00228698367
616,96.3596401,2368.49041,7582139.95,121.252031,2209.92861,7296502.34,263.043868,1875.54803,6505450.8,826.306156,1737.05616,5771707.27,1590.15693,1212.16312,4324059.76,96.3596425,2368.49035,7582139.9,7582139.9,2369.3074,444.790534,0.0362486845,121.252032,2209.92858,7296502.31,7296502.31,2210.80841,716.040163,0.0577659651,263.043868,1875.54803,6505450.79,6505450.79,1876.59473,-300.084502,-0.0242911068,826.306157,1737.05616,5771707.27,5771707.27,1738.19616,-650.018291,-0.0537273835,1590.15693,1212.16312,4324059.76,4324059.76,1213.79992,1124.13321,0.106448328,92.8467623,0.0046706559,0.00125963014,111.130291,0.00556293951,0.00143682889,218.346377,0.00778681049,1.19650103,694.68321,1.09025662,2102.2827,902.927766,1.97933957,3832.25393,92.8467623,2455.10758,7662842.83,7662842.83,2455.99455,0.0,0.0,111.130291,2402.00611,7516880.76,7516880.76,2402.91268,0.0,0.0,218.346377,2230.32904,7085893.39,7085893.39,2231.30536,0.0,0.0,694.68321,2031.67323,6307542.07,6307542.07,2032.74497,0.0,0.0,902.920487,2000.56642,6128791.03,6128791.03,2001.65482,6.26667472e-07,4.05958463e-06
179,130.541996,61.3985906,12.7652914,155.96436,61.5712147,14.4373084,469.865619,62.348295,21.0082202,5563.47311,62.609729,23.2599992,59369.441,62.5794359,23.2122126,130.541996,61.3985906,12.7652914,12653347.5,3023.39493,-1480.48034,-0.116488904,155.96436,61.5712147,14.4373084,11914462.7,2933.68238,-1131.31386,-0.0862586709,469.865619,62.348295,21.0082202,9850264.32,2522.33676,-1589.77639,-0.110514044,5563.47311,62.609729,23.2599992,8729848.69,2306.35527,-2472.8993,-0.173539453,59369.441,62.5794359,23.2122126,8273453.37,2265.48271,-2718.97031,-0.196201708,130.541996,0.00344010527,0.00104012381,155.96436,0.00416971975,0.00132756276,469.865619,0.0034034426,0.00103605035,5563.47311,0.00262718171,0.000988708496,59369.441,0.00280611892,0.782679751,1.0,66.0,0.0,12653364.9,3023.50141,265.412858,0.0,1.0,66.0,0.0,11915249.6,2934.21859,-36.4958348,0.0,1.0,66.0,0.0,9865123.51,2529.53442,-212.570842,0.0,1.02790022,65.9044093,0.941131157,8744011.77,2313.02101,-29.4780543,-0.0102758646,5.6778885,63.1102625,20.4877097,8312425.44,2286.33373,23.0228532,0.001764203
89,90.8034404,61.3225986,13.668196,210.265271,61.8141295,17.8185804,730.008576,62.2564321,21.1107433,6363.7341,62.5622868,23.1519319,58906.3653,62.5844889,23.2679389,90.8034406,61.3225986,13.668196,7017406.17,2959.25255,136.412925,0.0139287331,210.265271,61.8141295,17.8185804,6868433.11,2660.54377,-1295.01729,-0.117060448,730.008576,62.2564321,21.1107433,6920720.47,2387.22555,-1824.84941,-0.150973115,6363.7341,62.5622868,23.1519319,7655323.64,2290.73185,-2641.71315,-0.198431338,58906.3653,62.5844889,23.2679389,7882953.44,2260.79773,-2635.56935,-0.194603663,90.8034404,0.00789531842,0.00520676736,210.265271,0.00416384202,0.00282635588,730.008576,0.00249203385,0.00178795733,6363.7341,0.00235212646,0.00253041926,58906.3653,0.00459337632,4.5093893,3.17906779,60.3759764,4.24170849,7017406.17,2959.23308,4054.81847,0.743211976,3.55291579,61.0382221,11.0015933,6868433.14,2660.52592,2982.36783,0.343087248,4.70725098,62.4184661,22.2333549,6921014.74,2387.49062,1163.53957,0.0937980416,5.83555899,63.2394783,27.0875007,7667427.66,2298.66904,318.119654,0.0220740078,5.98313561,63.3239456,27.5095415,7923345.72,2285.36711,272.654735,0.0184678809
120,60.4372196,61.5422628,15.5558747,123.307234,62.3572621,21.8341348,572.795013,62.6241815,23.5114464,6098.44182,62.5688787,23.0362125,59902.5081,62.5761147,23.1881069,60.4372196,61.5422628,15.5558747,5573679.13,2901.87007,-523.552329,-0.0562266096,123.307234,62.3572621,21.8341348,6660913.2,2538.4668,-1642.04457,-0.136160163,572.795013,62.6241815,23.5114464,7088608.41,2234.60218,-2949.99847,-0.228508113,6098.44182,62.5688787,23.0362125,8218433.73,2264.36607,-2756.32226,-0.200322589,59902.5081,62.5761147,23.1881069,8236871.3,2262.38588,-2740.42106,-0.198291232,60.4372196,0.00847740936,0.00376603379,123.307234,0.00576893637,0.00259069045,572.795013,0.00285935045,0.00110742015,6098.44182,0.0023951086,0.000854741145,59902.5081,0.00276598831,0.743974662,1.11552685,60.6923471,7.6380615,5573679.13,2901.85217,3292.21668,0.504575145,1.42500532,61.9916679,19.2862847,6660913.2,2538.45785,3057.45271,0.269754423,2.56383472,64.0686839,30.7450953,7088731.34,2234.71907,404.838312,0.0274226502,3.81078252,64.9175219,32.8736607,8226402.13,2268.3511,-1514.0674,-0.0920695895,3.98051865,64.9918712,32.9881898,8273762.95,2282.25817,-1726.76949,-0.104521008
459,409.276459,61.1632189,11.8804451,464.189134,61.2859775,13.0140459,753.111606,61.8594843,17.9101005,6461.89348,62.5372142,22.7984397,61569.0888,62.5707167,23.1181614,409.276459,61.1632189,11.8804451,10258057.9,2675.41196,-2116.8889,-0.191756078,464.189134,61.2859775,13.0140459,10128451.6,2662.73708,-2066.8817,-0.180027116,753.111606,61.8594843,17.9101005,9547294.02,2517.09842,-2339.98287,-0.178946627,6461.89348,62.5372142,22.7984397,8518337.5,2293.51764,-2416.55499,-0.173407029,61569.0888,62.5707167,23.1181614,8257833.22,2239.44294,-2599.15111,-0.188114308,409.276459,0.00101289912,0.000281554971,464.189134,0.00140588469,0.000500946854,753.111606,0.00219905392,0.000932476253,6461.89348,0.00226564908,0.000961295869,61569.0888,0.00240285047,0.1182133,6.38365648,62.5206054,23.3537517,10376102.2,2742.12186,-842.427398,-0.0541174138,6.61361253,62.6532681,24.0366109,10242673.0,2728.05868,-1127.35204,-0.0718482645,6.86530525,62.7886068,24.6770758,9624116.52,2557.60844,-542.72668,-0.0352171241,6.98625215,62.8502658,24.9499023,8556894.66,2314.97457,412.606644,0.028238635,6.99862239,62.8564549,24.9766286,8319270.39,2272.19126,600.621657,0.0416669258
646,97.0932967,2189.94745,7238328.23,152.050627,2227.99012,7454190.67,419.029815,2273.29411,7748742.98,4502.79093,2231.89386,7690423.04,32750.7943,2232.84011,7943906.02,97.0932967,2189.94745,7238328.23,7238328.23,2190.8062,-3237.86637,-0.323523923,152.050627,2227.99012,7454190.67,7454190.67,2228.83747,-2944.12403,-0.280010034,419.029815,2273.29411,7748742.98,7748742.98,2274.13754,-2466.05713,-0.204979662,4502.79093,2231.89386,7690423.04,7690423.04,2232.76967,-2586.50391,-0.195039577,32750.7943,2232.84011,7943906.02,7943906.02,2233.71715,-2719.00777,-0.19986875,97.0932967,0.00462785568,0.00158366008,152.050627,0.00439324451,0.00167268205,418.990385,0.00391279822,0.00152327972,4459.98227,0.00328494012,0.00160757964,32125.5108,0.0163715524,25.0387375,97.0932967,2189.94745,7238328.23,7238328.23,2190.96197,-4531.55706,-0.293574797,152.050627,2227.99012,7454190.69,7454190.69,2228.98732,-3935.54664,-0.251286528,418.990385,2273.487,7749073.25,7749073.25,2274.46425,-2578.18898,-0.161483536,4459.98227,2252.16096,7720812.71,7720812.71,2253.14745,-1496.9417,-0.0939388146,32125.5091,2272.81267,8013625.03,8013625.03,2273.7902,-1566.49833,-0.096491811
283,55.6142386,2524.44071,6447203.94,110.279994,2306.11782,7103286.9,373.78454,2249.4086,7668680.44,4136.08604,2292.69458,7959298.03,37633.5509,2252.65754,7934633.42,55.6142386,2524.44071,6447203.94,6447203.94,2525.22934,-3792.54168,-0.289782616,110.279994,2306.11782,7103286.9,7103286.9,2306.98316,-4318.35154,-0.312691872,373.78454,2249.4086,7668680.44,7668680.44,2250.28231,-3658.13344,-0.269651486,4136.08604,2292.69458,7959298.03,7959298.03,2293.54698,-2482.88472,-0.183977803,37633.5509,2252.65754,7934633.42,7934633.42,2253.52657,-2582.72748,-0.190238847,55.2420756,0.0120496007,0.00716001482,109.317531,0.00756370047,0.0046100535,371.126168,0.00481360133,0.00318588991,4114.39411,0.00361886693,0.00332759373,37131.8396,0.00926433026,11.3279932,55.2420756,2539.64305,6455827.43,6455827.43,2540.5186,1347.61243,0.0907305842,109.317531,2324.06263,7128570.09,7128570.09,2325.01908,-414.559457,-0.0267603589,371.126168,2263.60552,7694979.61,7694979.61,2264.58718,-1186.6194,-0.0742960188,4114.39411,2303.86667,7977305.44,7977305.44,2304.82899,-278.043071,-0.0171282046,37131.8387,2280.72084,7982005.71,7982005.71,2281.6135,-163.299942,-0.0106043503
723,271.130889,62.6458291,23.708146,348.783121,62.6998802,24.0437369,683.581889,62.805331,24.6792518,1783.17908,62.9283919,25.3945432,2203.0116,62.9723169,25.6442859,271.130889,62.6458291,23.708146,8520087.95,2368.84833,-1676.78613,-0.117979578,348.783121,62.6998802,24.0437369,8276064.98,2326.24533,-1630.13494,-0.115560823,683.581889,62.805331,24.6792518,7566855.04,2194.36938,-1413.2966,-0.103421209,1783.17908,62.9283919,25.3945432,6614248.46,1965.87161,-991.499034,-0.0765035945,2203.0116,62.9723169,25.6442859,5566180.4,1551.81578,333.633641,0.0279251743,271.130889,0.00132951179,0.000205630994,348.783121,0.00162005956,0.000277138901,683.581889,0.00229484167,0.0854472496,1783.17908,0.366648505,705.057327,2203.0116,0.800131548,1548.1923,4.11881858,63.4315894,28.0456862,8520115.63,2368.8886,1696.02715,0.109717782,4.4351305,63.6615613,29.0767203,8277344.41,2327.13301,1837.17551,0.118422009,4.79850862,63.888403,29.9892099,7625122.44,2231.35189,2210.6587,0.146189363,4.97921606,63.9889058,30.3602879,6861850.23,2107.50515,2840.57867,0.196803701,4.99791511,63.9988913,30.3960424,6672676.47,2077.3352,3017.16502,0.211855873
441,165.546828,61.5013434,15.1701473,216.441451,61.85424,18.0772757,445.5427,62.46425,22.5157623,1254.91527,62.8480283,24.9262537,1576.92955,62.9234049,25.3652592,165.546828,61.5013434,15.1701473,7344673.28,2781.28067,-255.35533,-0.0241915552,216.441452,61.85424,18.0772757,7296991.75,2629.64084,-433.722309,-0.037763596,445.542701,62.46425,22.5157623,6945450.92,2254.83495,-795.101181,-0.0635812187,1254.91527,62.8480283,24.9262537,6200568.22,1922.94878,-817.137819,-0.0657280974,1576.92955,62.9234049,25.3652592,5016330.84,1429.9212,653.058263,0.0578947511,165.546828,0.00219610597,0.000337014793,216.441451,0.00261814614,0.000446985076,445.5427,0.00360553751,0.274356588,1254.91527,0.560172746,1078.80339,1576.92955,1.12543732,2178.58541,1.00200044,60.0004356,0.00505500019,7344690.16,2782.61282,-78.5279558,-0.407546309,1.04133854,60.0306769,0.354990444,7301412.83,2642.75612,-256.643356,-0.159410984,2.04096202,61.1454762,11.9764011,7063665.45,2368.45923,-497.532213,-0.0540932378,6.0105418,62.6846982,23.9351274,6524645.58,2127.94107,-729.098272,-0.0583431313,6.89253524,62.8400691,24.8788338,6359631.43,2085.72025,-786.729668,-0.0625452805
541,62.5756898,61.3674882,12.9513597,87.8809978,61.8330714,17.1678258,395.667425,62.6090541,23.3132532,5692.98474,62.5823529,23.2564422,48958.5558,62.58781,23.2945787,62.5756898,61.3674882,12.9513597,11769629.2,3242.62411,150.993107,0.0122297632,87.8809978,61.8330714,17.1678258,11207820.5,2993.4997,739.877476,0.0533385953,395.667425,62.6090541,23.3132532,9235604.9,2413.68899,-2229.62417,-0.151948897,5692.98474,62.5823529,23.2564422,7731115.25,2245.90722,-3127.44449,-0.233236705,48958.5558,62.58781,23.2945787,7881744.02,2235.82672,-2809.02302,-0.207308307,62.5756898,0.0130989862,0.0103737473,87.8809978,0.010489969,0.00783448062,395.667425,0.00436811694,0.0024577791,5692.98474,0.00256816867,0.00100884955,48958.5558,0.00946662153,13.7394575,2.00382496,60.024044,0.278447154,11811375.2,3296.42948,-759.551792,-0.418828058,2.07853042,60.2584493,2.93195731,11382694.8,3154.98533,1451.39918,0.251238103,2.89773238,62.0669926,19.706634,9575127.96,2599.59602,3538.69646,0.257611231,4.6591671,63.805033,29.6604709,7789103.23,2279.61358,3208.01133,0.211058644,4.96403827,63.9806917,30.3301555,7944915.84,2272.41217,3002.11869,0.193395288
109,252.371995,63.0803108,26.3494721,325.762163,63.0212532,25.9850315,636.866252,62.7966131,24.6373146,5853.23839,62.5427899,22.9557239,59695.1619,62.5703739,23.1549471,252.371995,63.0803108,26.3494721,9165911.05,2260.75251,-2480.56438,-0.159616111,325.762163,63.0212532,25.9850315,9062885.05,2273.67224,-2556.94242,-0.166619601,636.866252,62.7966131,24.6373146,8814230.46,2291.57361,-2678.08915,-0.181733983,5853.23839,62.5427899,22.9557239,8390223.46,2243.6779,-2673.82354,-0.19266396,59695.1619,62.5703739,23.1549471,8256320.71,2258.95236,-2734.8988,-0.197799909,252.371995,0.00138654828,0.000192606072,325.762163,0.00177016217,0.000363756755,636.866252,0.0025122095,0.000794824558,5853.23839,0.00249768449,0.000956483587,59695.1619,0.00274431969,0.680944436,5.96618868,62.2084932,20.7485438,9165911.1,2260.72837,-579.649919,-0.042032396,6.3293204,62.459975,22.4892232,9062920.13,2273.67395,-761.066226,-0.0533090749,6.75770901,62.7225953,24.1714214,8832613.07,2301.3676,-1012.2823,-0.0692796912,6.97485824,62.8436089,24.8999441,8444365.68,2273.10469,-811.115248,-0.0559370893,6.99747644,62.8557887,24.9716393,8296882.72,2280.8434,-862.138677,-0.0598957664
