,Feature 1,Feature 2,Feature 3,Feature 4,Feature 5,Feature 6,Feature 7,Feature 8,Feature 9,Feature 10,Feature 11,Feature 12,Feature 13,Feature 14,Feature 15,Feature 16,Feature 17,Feature 18,Feature 19,Feature 20,Feature 21,Feature 22,Feature 23,Feature 24,Feature 25,Feature 26,Feature 27,Feature 28,Feature 29,Feature 30,Feature 31,Feature 32,Feature 33,Feature 34,Feature 35,Feature 36,Feature 37,Feature 38,Feature 39,Feature 40,Feature 41,Feature 42,Feature 43,Feature 44,Feature 45,Feature 46,Feature 47,Feature 48,Feature 49,Feature 50,Feature 51,Feature 52,Feature 53,Feature 54,Feature 55,Feature 56,Feature 57,Feature 58,Feature 59,Feature 60,Feature 61,Feature 62,Feature 63,Feature 64,Feature 65,Feature 66,Feature 67,Feature 68,Feature 69,Feature 70,Feature 71,Feature 72,Feature 73,Feature 74,Feature 75,Feature 76,Feature 77,Feature 78,Feature 79,Feature 80,Feature 81,Feature 82,Feature 83,Feature 84,Feature 85,Feature 86,Feature 87,Feature 88,Feature 89,Feature 90,Feature 91,Feature 92,Feature 93,Feature 94,Feature 95,Feature 96,Feature 97,Feature 98,Feature 99,Feature 100
846,272.500105,62.5428179,19.6478384,305.793523,62.5491079,19.9958264,641.128837,62.646453,22.2067803,6062.33821,62.5877779,23.1509042,55497.5129,62.5833817,23.2485984,272.500105,62.5428179,19.6478384,9549937.44,2561.93906,-2759.48979,-0.201451794,305.793523,62.5491079,19.9958264,9481473.91,2562.82588,-2612.15582,-0.189710546,641.128837,62.646453,22.2067802,8960570.95,2440.582,-2647.7121,-0.187698206,6062.33821,62.5877779,23.1509042,7896018.64,2295.02498,-2805.48286,-0.207500696,55497.5129,62.5833817,23.2485984,7918590.34,2256.84958,-2627.2669,-0.193634112,272.500105,0.00260686459,0.00217004826,305.793523,0.00302275529,0.00250766049,641.128837,0.00283546652,0.0020768977,6062.33821,0.00244179831,0.00182947789,55497.5129,0.00588399818,6.91594476,1.0,66.0,0.0,9549976.73,2562.047,0.0,0.0,1.0,66.0,0.0,9482389.99,2563.41583,0.0,0.0,1.0,66.0,0.0,8973472.05,2447.40399,0.0,0.0,1.0,66.0,0.0,7922746.54,2313.13776,0.0,0.0,1.0,66.0,0.0,7965057.14,2284.97217,0.0,0.0
770,156.728281,2182.85697,9363958.46,259.984424,2224.29588,9291858.91,629.157071,2268.73314,9007955.88,4587.52061,2276.7963,8177181.37,38457.313,2255.46602,7953339.35,156.728282,2182.85697,9363958.43,9363958.43,2183.76744,-4045.25683,-0.258038736,259.984425,2224.29587,9291858.88,9291858.88,2225.18794,-3935.50731,-0.2537105,629.157072,2268.73314,9007955.87,9007955.87,2269.60305,-3182.77193,-0.213033008,4587.52061,2276.7963,8177181.37,8177181.37,2277.65931,-2887.5723,-0.20646574,38457.313,2255.46602,7953339.35,7953339.35,2256.33457,-2652.09295,-0.194555966,151.229647,0.00344786069,0.0020422833,254.290597,0.0032112382,0.00245792456,623.24384,0.00299713487,0.00256071236,4559.68928,0.00324552735,0.002401532,37972.3772,0.00838772038,9.66098902,151.229649,2259.53885,9536817.04,9536817.04,2260.52215,-4074.08939,-0.22994992,254.290599,2272.44801,9394037.57,9394037.57,2273.42571,-4095.99181,-0.232973069,623.243841,2289.55397,9047293.14,9047293.14,2290.52436,-4125.5763,-0.239147848,4559.68928,2289.92692,8198567.13,8198567.13,2290.89715,-4125.35599,-0.251225911,37972.3765,2282.11118,7997936.19,7997936.19,2283.08473,-4110.82096,-0.253463047
865,310.184503,62.0077743,18.9651327,375.336165,62.0820887,19.5693319,796.795346,62.2489719,20.9165769,6743.72569,62.5214864,22.8579174,61918.6634,62.5799583,23.241258,310.184503,62.0077743,18.9651327,11642624.2,2891.00482,-2422.21701,-0.163008281,375.336165,62.0820887,19.5693319,11450694.6,2823.47675,-2489.59197,-0.166312258,796.795346,62.2489719,20.9165769,10065749.3,2495.48225,-3140.79141,-0.216456552,6743.72569,62.5214864,22.8579174,8343525.43,2269.51743,-3194.00081,-0.231282032,61918.6634,62.5799583,23.241258,8065557.32,2265.23978,-2738.4912,-0.200015818,310.184503,0.00279358133,0.00355711066,375.336165,0.00313795364,0.00411453421,796.795346,0.00268966112,0.00352715578,6743.72569,0.00222813512,0.0026494661,61918.6634,0.00354291074,2.54533826,5.81809287,62.1206675,20.2006551,11645448.1,2893.03582,1628.66773,0.106187076,6.22530926,62.4043332,22.1763596,11468203.4,2834.30903,1416.85608,0.0888449847,6.71698703,62.703302,24.0755949,10214958.5,2569.23109,2144.93994,0.136775502,6.97047591,62.841655,24.8908394,8432492.26,2315.42757,2545.84419,0.175725211,6.99703497,62.8555931,24.970734,8105946.1,2288.21101,2554.71185,0.179566126
876,444.989602,61.8586293,17.7062996,538.361321,61.9330123,18.329548,870.661774,62.2007619,20.4387398,6158.49427,62.5064768,22.7080775,62878.1834,62.5656502,23.1000749,444.989603,61.8586293,17.7062996,8079837.28,2085.3361,-3510.71908,-0.293515384,538.361322,61.9330123,18.329548,8502034.56,2168.33412,-3147.91513,-0.252165521,870.661775,62.2007619,20.4387398,8633150.11,2228.21487,-2593.51882,-0.195244002,6158.49427,62.5064768,22.7080775,8636026.02,2235.64479,-2839.38306,-0.202757456,62878.1834,62.5656502,23.1000749,8283160.66,2231.06179,-2705.05403,-0.195556028,444.989602,0.000956957258,0.00027698484,538.361321,0.00120789328,0.000414309641,870.661774,0.00188950338,0.000753721098,6158.49427,0.00237267699,0.000874006729,62878.1834,0.00231982819,0.0442634431,1.0,66.0,0.0,8079850.09,2085.46935,0.0226059527,0.0,1.0,66.0,0.0,8502638.67,2168.73777,3.16880589,0.0,1.0,66.0,0.0,8676548.57,2248.46057,129.437931,0.0,1.00988104,65.9634871,0.342081427,8730335.47,2280.40547,-21.5064612,-0.0124448235,5.26751575,63.1527055,20.2536124,8345666.87,2263.51902,9.43124673,0.000725416346
618,334.372517,62.8283169,24.1472841,371.261959,62.7714123,23.801624,689.095019,62.6489723,23.3835196,5675.65718,62.5864529,23.2923319,45040.7,62.5965881,23.361707,334.37252,62.8283169,24.147284,8046323.78,2056.08306,-3425.05087,-0.245716392,371.261961,62.7714123,23.801624,8105107.82,2101.16651,-2901.70717,-0.208915609,689.09502,62.6489723,23.3835196,8016609.73,2172.45085,-2375.74819,-0.173520223,5675.65718,62.5864529,23.2923319,8066819.49,2245.92685,-2981.68625,-0.217522551,45040.7,62.5965881,23.361707,8023103.47,2237.54714,-2778.13724,-0.202922504,334.372517,0.00198956496,0.00129968605,371.261959,0.00221718753,0.00137721074,689.095019,0.002470001,0.00125711275,5675.65718,0.00258885454,0.001686321,45040.7,0.0125612935,19.7231776,1.99767998,62.9965159,8.99998786,8046323.78,2056.08821,1326.49112,0.155877931,1.99860734,62.9979096,8.99999563,8105107.93,2101.17334,1356.40387,0.158813885,1.99953556,62.9993032,8.99999951,8018277.64,2173.42697,1404.42937,0.165324841,1.99995355,62.9999303,9.0,8107603.23,2270.20549,1468.89654,0.171958524,1.99999535,62.999993,9.0,8099301.53,2280.14792,1475.51919,0.172822317
653,116.33671,1710.12105,8674485.69,162.642013,1824.75342,8733539.31,412.728944,2095.58527,9085965.8,3877.50422,2246.1589,8140512.06,26149.9049,2237.10237,7986472.96,116.33671,1710.12105,8674485.69,8674485.69,1711.30752,-2073.83533,-0.131674899,162.642013,1824.75342,8733539.31,8733539.31,1825.85658,-2517.3876,-0.1619304,412.728944,2095.58527,9085965.8,9085965.8,2096.52876,-2768.05177,-0.183722272,3877.50422,2246.1589,8140512.06,8140512.06,2247.03102,-2950.54377,-0.21393461,26149.9049,2237.10237,7986472.96,7986472.96,2237.97837,-2750.82136,-0.201009916,116.33671,0.00349404711,0.00077661428,162.642013,0.00370970665,0.000873005467,412.727766,0.00380886608,0.000964982584,3856.54769,0.00380189775,0.0366329089,25630.2356,0.0309791354,53.4367395,116.33671,1710.12105,8674485.69,8674485.69,1711.39417,0.0,0.0,162.642013,1824.75342,8733539.31,8733539.31,1825.94661,0.0,0.0,412.727767,2095.59048,9085982.07,9085982.07,2096.62955,0.0,0.0,3856.54769,2257.24445,8161677.11,8161677.11,2258.20914,0.0,0.0,25630.2327,2278.67385,8060182.87,8060182.87,2279.62947,0.0,0.0
863,205.24957,2226.55269,8370820.94,257.236941,2289.61862,8344066.95,459.497928,2317.41982,8168830.11,3939.79581,2233.05776,8166975.14,41485.7289,2233.15735,8243207.7,205.24957,2226.55269,8370820.94,8370820.94,2227.43263,-3082.61404,-0.218699794,257.236941,2289.61862,8344066.95,8344066.95,2290.47441,-2930.60727,-0.208800775,459.497928,2317.41982,8168830.11,8168830.11,2318.2681,-2586.66351,-0.184248733,3939.79581,2233.05776,8166975.14,8166975.14,2233.9339,-2602.98699,-0.189635358,41485.7289,2233.15735,8243207.7,8243207.7,2234.03356,-2671.68997,-0.193597393,205.24957,0.00187172052,0.000374689383,257.23683,0.00236323531,0.000618024404,458.937038,0.00354432307,0.00129116046,3842.14313,0.00381101282,0.00162680204,40794.0842,0.00366291733,0.254350652,205.24957,2226.5527,8370820.94,8370820.94,2227.55129,-2303.41701,-0.136496921,257.23683,2289.61958,8344068.44,8344068.44,2290.59038,-2608.12587,-0.155828302,458.937038,2320.15316,8172689.49,8172689.49,2321.1109,-2763.74281,-0.167988442,3842.14313,2286.19681,8259252.28,8259252.28,2287.16863,-2657.70751,-0.161198177,40794.0842,2268.00251,8309010.78,8309010.78,2268.98211,-2589.21655,-0.156622407
512,344.693334,2381.45505,6623701.0,395.907743,2390.83107,6654023.46,614.978637,2387.73651,7086545.01,4444.43591,2297.86997,7768581.29,40001.1616,2259.06425,7900052.59,344.693334,2381.45505,6623701.0,6623701.0,2382.26893,-4515.45125,-0.379998619,395.907743,2390.83107,6654023.46,6654023.46,2391.6404,-4398.28175,-0.37312176,614.978637,2387.73651,7086545.01,7086545.01,2388.54961,-3578.84917,-0.289578169,4444.43591,2297.86997,7768581.29,7768581.29,2298.72161,-2774.9066,-0.206800591,40001.1616,2259.06425,7900052.59,7900052.59,2259.93103,-2641.93745,-0.194838376,344.693334,0.00276788212,0.00393003651,395.907743,0.00322588466,0.00469297728,614.978339,0.00364933281,0.00535288534,4423.49754,0.00341748529,0.00466519662,39513.5506,0.00704770202,7.14413949,344.693334,2381.45505,6623701.0,6623701.0,2382.48545,262.269952,0.0254795286,395.907743,2390.83107,6654023.46,6654023.46,2391.85669,-6.79671271,-0.000658742845,614.978339,2387.73754,7086546.24,7086546.24,2388.76376,-306.50007,-0.0287842821,4423.49754,2307.9734,7783459.73,7783459.73,2309.03474,-313.319069,-0.0280763415,39513.5501,2284.80018,7942512.94,7942512.94,2285.87224,-275.150743,-0.0244079741
106,435.456918,62.3116485,18.7784103,508.375148,62.3008757,19.0087637,922.887309,62.4051596,20.6716961,5952.68731,62.5793139,22.9498058,59785.3984,62.5758592,23.1782021,435.456918,62.3116485,18.7784103,9724423.68,2509.3375,-2005.1333,-0.148382233,508.375148,62.3008757,19.0087637,9744771.3,2528.19029,-1777.95836,-0.130634781,922.887309,62.4051596,20.6716961,9309537.81,2450.47737,-1537.91615,-0.110861446,5952.68731,62.5793139,22.9498058,8704179.05,2311.915,-2429.74603,-0.171912504,59785.3984,62.5758592,23.1782021,8269235.79,2266.0283,-2715.43906,-0.196140601,435.456918,0.000863366333,0.000167796603,508.375148,0.00117407832,0.000278542831,922.887309,0.0017129377,0.000467417489,5952.68731,0.00245624574,0.000949642897,59785.3984,0.00279136399,0.78721672,1.0,66.0,0.0,9727233.17,2510.78317,14.0755444,0.0,1.0,66.0,0.0,9755264.96,2533.45499,60.2566299,0.0,1.0,66.0,0.0,9335530.41,2463.2301,-23.7234719,0.0,1.0,66.0,0.0,8719109.37,2319.03751,-43.6007191,0.0,1.12623034,65.6064323,3.76849556,8308381.39,2287.08461,-3.16128178,-0.000564964283
655,217.47601,2485.06195,7263194.24,256.179882,2531.32432,7267564.07,455.114482,2492.97864,7367712.65,4208.20695,2315.57493,8447623.56,41833.0532,2267.16211,8268023.5,217.47601,2485.06195,7263194.24,7263194.24,2485.82861,-2863.12695,-0.261085777,256.179882,2531.32432,7267564.07,7267564.07,2532.07584,-2890.40392,-0.26666982,455.114482,2492.97864,7367712.65,7367712.65,2493.74841,-2810.05749,-0.24094317,4208.20695,2315.57493,8447623.56,8447623.56,2316.41868,-2419.4247,-0.174452423,41833.0532,2267.16211,8268023.5,8268023.5,2268.02552,-2742.91257,-0.198011782,217.47601,0.00213743932,0.000935434449,256.179882,0.00292946845,0.00171319436,455.114331,0.00401317589,0.00302754915,4181.54752,0.00352717415,0.00225766137,41310.5584,0.00456317293,2.24213974,217.47601,2485.06195,7263194.24,7263194.24,2485.95651,-648.235689,-0.0413864492,256.179882,2531.32432,7267564.07,7267564.07,2532.20234,-677.467205,-0.0434668435,455.114331,2492.97938,7367713.44,7367713.44,2493.87071,-636.87718,-0.0408019697,4181.54752,2329.05367,8472343.31,8472343.31,2330.00762,-501.976917,-0.0300634222,41310.5582,2293.49411,8316323.39,8316323.39,2294.46283,-473.653845,-0.028639068
29,100.135774,62.0907871,19.8950145,121.73136,62.265761,21.1718741,390.244065,62.7335967,24.2629288,5913.13646,62.5922771,23.3429641,60982.6762,62.5873698,23.2900451,100.135774,62.0907871,19.8950145,6583323.17,2950.22509,-3441.20018,-0.300687393,121.73136,62.265761,21.1718741,6739020.68,2862.47012,-3600.1429,-0.301398922,390.244065,62.7335967,24.2629288,7380980.91,2453.59488,-3559.32178,-0.265973641,5913.13646,62.5922771,23.3429641,8336173.48,2302.41835,-3099.0059,-0.222157526,60982.6762,62.5873698,23.2900451,8067544.61,2268.45781,-2683.22502,-0.195749762,100.135774,0.0125552818,0.0180215688,121.73136,0.0116216059,0.0166338679,390.244065,0.00560553172,0.00757580122,5913.13646,0.00252413127,0.00250508904,60982.6762,0.00380036065,3.01357239,1.00964113,60.0637307,0.738344982,6583320.78,2950.19361,75.4745689,0.0342332766,1.09578893,60.5831568,6.4417715,6739022.5,2863.16065,1338.89659,0.203210397,1.95173489,63.2516224,27.1778621,7404045.52,2473.31917,2291.2303,0.161520094,3.67461071,64.8525231,32.7470816,8364229.27,2316.33348,357.274038,0.0215874922,3.96575442,64.9856188,32.9772759,8100751.9,2287.51465,238.536939,0.0145943779
378,228.648025,62.5892323,22.8194265,281.046945,62.6334317,23.1833385,652.7135,62.4764722,22.4130326,5761.04931,62.5508406,23.057865,43708.3247,62.5939518,23.3416792,228.648025,62.5892323,22.8194265,8783181.16,2634.64594,-3531.40737,-0.249441974,281.046945,62.6334317,23.1833385,8522708.2,2570.87285,-3728.79697,-0.265272322,652.7135,62.4764722,22.4130326,7944439.27,2414.0277,-3762.75134,-0.281983426,5761.04931,62.5508406,23.057865,7969632.47,2273.88234,-2931.91458,-0.216283117,43708.3247,62.5939518,23.3416792,8011405.43,2237.15124,-2723.72709,-0.199178835,228.648025,0.00319438447,0.00297024089,281.046945,0.00347331078,0.00327726813,652.7135,0.00287925273,0.00244931235,5761.04931,0.00254818362,0.00231538384,43708.3247,0.0141840538,22.9390313,1.97268825,62.9584652,8.99827486,8783181.16,2634.65474,-6.72433586,-0.00075638664,1.98352228,62.9750781,8.9993789,8522708.2,2570.8812,-4.7305972,-0.000540158099,1.99447698,62.9916925,8.99993099,7944531.79,2414.10129,37.3126966,0.00441268466,2.05419744,62.9823141,9.35295548,8023494.35,2305.5568,-3.06684481,-0.000354026353,6.85930098,62.636256,18.7325529,8094105.9,2283.16513,62.3744266,0.00506551541
738,230.568762,2459.64273,8343487.2,260.197936,2477.79238,8293278.15,490.716872,2392.64606,8181058.18,4230.90963,2292.71467,8429249.68,43338.9486,2236.5569,8277988.69,230.568762,2459.64273,8343487.2,8343487.2,2460.44404,-4295.46188,-0.299418489,260.197936,2477.79238,8293278.15,8293278.15,2478.58607,-3901.66744,-0.275595084,490.716872,2392.64606,8181058.18,8181058.18,2393.46763,-3094.4522,-0.220740121,4230.90963,2292.71467,8429249.68,8429249.68,2293.56883,-2598.48722,-0.185601734,43338.9486,2236.5569,8277988.69,8277988.69,2237.43211,-2615.72103,-0.188927267,227.447682,0.00258373711,0.00153318437,255.534673,0.00309652453,0.00183204243,482.109805,0.0035510513,0.00186860768,4204.15566,0.0034832546,0.00149953237,42752.9634,0.00339991993,0.0416069025,227.447682,2489.72525,8390567.46,8390567.46,2490.61777,-4370.03822,-0.262151911,255.534673,2518.12908,8353096.31,8353096.31,2519.0115,-3991.76508,-0.240329376,482.109805,2430.58447,8244327.76,8244327.76,2431.4986,-1801.05339,-0.109300018,4204.15566,2305.83954,8455350.8,8455350.8,2306.80271,-242.209668,-0.0145186946,42752.9634,2264.74225,8331859.48,8331859.48,2265.65259,-14.4648715,-0.000897966636
590,187.141891,2913.76464,8856415.29,222.226516,2876.61931,8650851.06,407.961504,2598.45024,8367516.64,3756.59558,2276.51551,8153516.52,41179.2756,2237.1655,8238127.48,187.141891,2913.76464,8856415.29,8856415.29,2914.40133,-2827.85123,-0.302460821,222.226516,2876.61931,8650851.06,8650851.06,2877.26545,-2789.02056,-0.294089245,407.961504,2598.45024,8367516.64,8367516.64,2599.17895,-2709.07248,-0.237597617,3756.59558,2276.51551,8153516.52,8153516.52,2277.37237,-2668.58695,-0.197136645,41179.2756,2237.1655,8238127.48,8238127.48,2238.03992,-2677.61295,-0.194289202,187.10546,0.00248580869,0.000976824594,221.88231,0.00312519054,0.00133594165,404.696993,0.00412307336,0.00182227193,3681.30926,0.00397859139,0.0017285522,40503.9643,0.00368454161,0.246521639,187.10546,2914.28674,8856732.38,8856732.38,2915.04946,3217.19541,0.187285831,221.88231,2880.71985,8653358.73,8653358.73,2881.49134,3149.97831,0.185992233,404.696993,2617.52513,8389248.03,8389248.03,2618.37403,4197.11575,0.252346052,3681.30926,2319.93777,8225102.21,8225102.21,2320.89546,5324.66011,0.323697741,40503.9643,2271.48442,8302557.02,8302557.02,2272.46252,5524.56217,0.334319441
310,27.6088394,62.7775593,24.6491034,68.4534679,63.3614691,27.8299876,414.898976,62.9835034,25.7363767,5872.6286,62.5855139,23.2617786,48324.3076,62.5895008,23.3041566,27.6088394,62.7775593,24.6491034,4158126.43,2772.9612,-95.5752053,-0.00944051814,68.4534679,63.3614691,27.8299876,5429505.29,2381.20767,-2346.60441,-0.190898821,414.898976,62.9835034,25.7363767,6712967.44,2145.55908,-3825.6205,-0.291052218,5872.6286,62.5855139,23.2617786,7435674.8,2219.0018,-2942.98589,-0.223772404,48324.3076,62.5895008,23.3041566,7885224.13,2232.57495,-2762.91235,-0.203818402,27.6088394,0.0209265863,0.0110642399,68.4534679,0.0110013893,0.00566225033,414.898976,0.00397437947,0.00163620934,5872.6286,0.00249052928,0.00102901025,48324.3076,0.0101651412,15.1305483,2.06125127,60.3201069,3.66368854,4158126.43,2772.90665,1495.84864,0.383247679,2.25306657,61.1460025,12.0949363,5429506.79,2381.15318,689.115732,0.0850374406,3.00600131,63.3623863,27.8110748,6714958.26,2146.75745,-1769.39475,-0.129477466,3.86723316,64.8304619,32.716294,7453008.58,2230.45912,-2834.69431,-0.181534164,3.98630953,64.9830456,32.9742674,7947877.4,2268.92779,-2985.54891,-0.18442128
691,199.804808,2761.03191,7687906.68,227.492352,2730.7115,7611886.44,425.38069,2525.98099,7752623.75,4497.07858,2277.78251,8009489.17,39096.2636,2255.49726,7949620.92,199.804808,2761.03191,7687906.68,7687906.68,2761.73731,-3285.51848,-0.253133789,227.492352,2730.7115,7611886.44,7611886.44,2731.4254,-3018.42768,-0.232489821,425.38069,2525.98099,7752623.75,7752623.75,2526.75721,-2609.97681,-0.193557375,4497.07858,2277.78251,8009489.17,8009489.17,2278.64341,-2831.69491,-0.206377006,39096.2636,2255.49726,7949620.92,7949620.92,2256.36565,-2670.26856,-0.196119608,199.804808,0.00530363271,0.00780169274,227.492319,0.00592185059,0.00883153723,425.234417,0.00531957451,0.00788991989,4443.75001,0.00337853364,0.00393236481,38566.4968,0.00785426641,8.65802167,199.804808,2761.03191,7687906.68,7687906.68,2761.83682,-1678.25678,-0.105003647,227.492319,2730.71185,7611886.65,7611886.65,2731.52562,-1871.89122,-0.117942126,425.234417,2526.76103,7753504.97,7753504.97,2527.64039,-1004.54516,-0.0628415615,4443.75001,2302.59841,8052762.7,8052762.7,2303.56331,-94.6954955,-0.00581818193,38566.4961,2284.01278,7997993.02,7997993.02,2284.98552,-37.1437674,-0.00229016272
229,96.8977342,2585.38144,4719084.69,115.006752,2535.84825,5276984.0,368.231614,2288.50144,7732347.76,4431.76139,2216.60641,8228205.0,41892.059,2231.36154,8235280.87,96.8977342,2585.38144,4719084.69,4719084.69,2586.12648,-4924.02404,-0.509944294,115.006752,2535.84825,5276984.0,5276984.0,2536.61055,-4560.70317,-0.437680938,368.231614,2288.50144,7732347.76,7732347.76,2289.35738,-3438.60815,-0.25633797,4431.76139,2216.60641,8228205.0,8228205.0,2217.49007,-2510.83437,-0.181765483,41892.059,2231.36154,8235280.87,8235280.87,2232.23883,-2596.81651,-0.188054315,96.8977342,0.0132272863,0.0199281997,115.006752,0.0127150239,0.019156868,368.198972,0.00608950098,0.00874245244,4390.7533,0.0033918478,0.00314497259,41289.6213,0.00356367029,0.134349828,96.8977342,2585.38144,4719084.69,4719084.69,2586.24086,-7485.99913,-0.600614267,115.006752,2535.84826,5276984.0,5276984.0,2536.72445,-7319.81566,-0.555472066,368.198972,2288.68084,7732666.4,7732666.4,2289.6516,-6534.74984,-0.409731704,4390.7533,2235.23756,8266805.77,8266805.77,2236.23152,-6356.37731,-0.385489173,41289.6213,2261.23452,8292415.39,8292415.39,2262.21705,-6430.59091,-0.389390503
231,83.7120937,2628.58675,4987521.89,126.174824,2467.7133,6300229.96,428.586122,2274.45621,7673703.55,4603.36149,2231.05679,8124323.71,40912.5131,2245.31681,8206663.66,83.7120937,2628.58675,4987521.89,4987521.89,2629.31708,-2270.3891,-0.233426827,126.174824,2467.7133,6300229.96,6300229.96,2468.5019,-2779.36969,-0.236054039,428.586122,2274.45621,7673703.55,7673703.55,2275.3213,-2910.02691,-0.213478485,4603.36149,2231.05679,8124323.71,8124323.71,2231.93524,-2653.57111,-0.192318416,40912.5131,2245.31681,8206663.66,8206663.66,2246.18874,-2679.47547,-0.194121438,83.7120937,0.00908297681,0.00678743415,126.174818,0.0070538919,0.0050102011,428.553659,0.00407437495,0.00239828504,4571.67361,0.00322058077,0.00189754736,40429.5188,0.00378773068,0.44850241,83.7120937,2628.58675,4987521.89,4987521.89,2629.43262,2073.60841,0.159277687,126.174818,2467.71341,6300229.98,6300229.98,2468.61415,889.343849,0.0611707998,428.553659,2274.62224,7673920.27,7673920.27,2275.59913,-665.803234,-0.0417687606,4571.67361,2245.30416,8150759.68,8150759.68,2246.29293,-157.940892,-0.00963693335,40429.5188,2269.88307,8252845.4,8252845.4,2270.78929,-5.62340303,-0.000352088558
810,432.325038,63.081443,26.3646193,493.394423,63.0435055,26.0823911,762.498165,62.9036925,25.1972709,5991.42021,62.5675707,23.1272018,62062.3947,62.5721529,23.1345293,432.325038,63.081443,26.3646193,7025806.98,2207.8529,-2586.63019,-0.19005333,493.394423,63.0435055,26.0823911,7027151.23,2231.72171,-2610.55023,-0.192827381,762.498165,62.9036925,25.1972709,6912885.11,2207.4278,-2371.87535,-0.17971546,5991.42021,62.5675707,23.1272018,7741343.3,2227.79432,-2543.39821,-0.190083602,62062.3947,62.5721529,23.1345293,8172327.12,2237.74333,-2574.98357,-0.187271313,432.325038,0.00177979143,0.00221472903,493.394423,0.00229138696,0.00303272966,762.498165,0.00286293026,0.00397002956,5991.42021,0.0025218551,0.00340726421,62062.3947,0.00236302986,0.0701608825,2.99657555,66.6689418,32.9148634,7026201.42,2208.28515,-37.1421077,-0.00244236304,2.99794441,66.6680315,32.9044767,7031673.06,2235.48512,-32.7268651,-0.00215153085,2.99931449,66.6671215,32.8940859,6997966.48,2276.6592,-9.67498731,-0.000637684065,3.01133132,66.6501086,32.9179214,7845078.95,2291.91124,-7.74926288,-0.000482220349,7.14690635,64.2382281,31.2010549,8230168.28,2268.87347,16.7086202,0.00104268132
